skill,n_ag,lift_ag,z_ag,n_fin,lift_fin,z_fin,n_joint,lift_jo,z_jo,lift_delta,z_delta,lift_comp
Segmentation,36,1.144875645800793,-0.6917305073549138,26,1.119373960818333,0.008416446685714804,2,2.0743643329850228,-0.005204465131423738,1.8596256684491979,0.08982414027760838,1.2815439862844806
Few-Shot Learning,16,8.568101607283355,1.6197099199949156,2,1.449908703590992,,1,17.464809384164223,0.12702048474151087,2.1075757575757574,0.08362955085797005,12.422965093652104
Knowledge Distillation,10,4.743056246888999,0.7766861990010815,0,0.0,,0,0.0,-0.019818045548288563,0.0,-0.0998342787321726,0.0
Representation Learning,10,3.689043747580333,0.5711652058799033,4,1.9976519916142559,,2,24.062626262626264,0.21885640114883143,7.903409090909091,0.4577379993963129,7.369425589505971
Generalized Linear Model,0,0.0,-0.29112294344533735,2,3.74559748427673,,0,0.0,-0.011603673406908278,,0.0,0.0
Survey Methodology,0,0.0,-0.5822897011284803,3,1.4045990566037736,,0,0.0,-0.023209180834054512,,0.0,0.0
Great Expectations,4,1.1857640617222498,-0.21212073291796077,4,1.605256064690027,,0,0.0,-0.02506922072568447,0.0,-0.06313290437836663,1.903454951371121
Palantir Foundry,6,1.4229168740666998,-0.14521247959928466,0,0.0,,0,0.0,-0.02802910227474454,0.0,-0.07732490023150973,0.0
Google Model Garden,2,4.743056246888999,0.3473215671924038,2,6.421024258760108,,0,0.0,-0.008862354688476837,0.0,-0.04463985779303767,30.455279221937936
GitHub Copilot,37,4.583774507254668,1.4400516546169944,4,0.6708532807659815,,1,4.040366350067843,0.03158559568098933,0.8781565656565656,-0.05570179845093074,3.075040166483264
AIOps,12,5.107906727418922,0.9182343228951994,6,3.4574746008708273,,0,0.0,-0.020920059574305167,0.0,-0.10936749867519578,17.660457773668153
OpenShift,15,3.4111020953653766,0.622179881618652,0,0.0,,0,0.0,-0.02862361346745034,0.0,-0.12228417144447762,0.0
cuDNN,4,5.533565621370499,0.5724656882033959,0,0.0,,0,0.0,-0.011603673406908278,0.0,-0.06313290437836663,0.0
OCI,2,0.4150174216027875,-0.5761278876628869,3,0.8427594339622642,,0,0.0,-0.0299650285617341,0.0,-0.04463985779303767,0.34975984731444354
FastAPI,83,6.958877978390174,3.1703264965983045,5,0.567514770344959,,1,2.734389348025712,0.01076948300533358,0.38553215077605324,-0.19733061960344941,3.9492660377646924
R Shiny,2,0.6510077201612353,-0.38071544975684235,4,1.7626341102478729,,0,0.0,-0.023923633567936232,0.0,-0.04463985779303767,1.1474884135908952
Digital Twins,11,2.853244773519164,0.3829574645529897,3,1.0534492924528303,,0,0.0,-0.026800594931495246,0.0,-0.10470924136722752,3.005748687858499
Fraud Detection,13,1.5197821072778133,-0.15352554932871065,2,0.316529364868456,,1,3.812740076824584,0.028438841577727293,2.6344696969696972,0.12020767819886509,0.4810556651550899
Autonomous Vehicles,9,1.436598767086572,-0.1705613073779943,0,0.0,,0,0.0,-0.034167189404911764,0.0,-0.0947091532303139,0.0
Data Marts,4,0.721769428874413,-0.479554776273879,10,2.442780968006563,,0,0.0,-0.03213475976493083,0.0,-0.06313290437836663,1.7631246241433824
Geospatial Analysis,2,0.18972224987555997,-0.9930849948050368,3,0.3852614555256064,,0,0.0,-0.04432811997475225,0.0,-0.04463985779303767,0.07309267013265104
Variance Analysis,2,0.21147384540269426,-0.9276901930924984,13,1.8608700877298403,,0,0.0,-0.041984883203686936,0.0,-0.04463985779303767,0.3935253532470784
Small Language Models,20,7.7212543554006965,1.682647055932644,4,2.090566037735849,,1,12.59090909090909,0.10190859712857342,1.6638755980861244,0.045757817132743184,16.141792124120702
Image Processing,2,0.5724378229003965,-0.43410819682900176,0,0.0,,0,0.0,-0.025513070211427038,0.0,-0.04463985779303767,0.0
Dataiku,5,2.2433374140691216,0.12334248583234592,1,0.6073941866394696,,0,0.0,-0.020376499058539017,0.0,-0.07058619318290403,1.3625901039764052
LLM-as-a-Judge,43,9.646350880497222,2.8716997043486847,6,1.8221825599184087,,3,21.9490171990172,0.253670088459615,2.3710227272727273,0.17817729264240362,17.577412341295624
Medallion Architecture,5,1.152826171118854,-0.2535167014321134,1,0.31213312368972745,,0,0.0,-0.028426822864213743,0.0,-0.07058619318290403,0.3598352338625962
Sigma Computing,1,1.5091542603737726,-0.0443445111922018,0,0.0,,0,0.0,-0.011109647083238704,0.0,-0.03156449318092742,0.0
People Analytics,5,0.8557060239232731,-0.4306770012296998,7,1.6218050962847697,,0,0.0,-0.03299679649637951,0.0,-0.07058619318290403,1.3877883905203414
ELK Stack,0,0.0,-0.4202111922706397,0,0.0,,0,0.0,-0.016748937851624016,,0.0,0.0
Streamlit,18,1.6693438187374692,-0.08014654789078741,6,0.7533045219774428,,0,0.0,-0.04483225855661843,0.0,-0.13396391443706263,1.257524247390028
Slowly Changing Dimensions,1,0.5724378229003965,-0.30694192950588983,1,0.7749512036434613,,0,0.0,-0.01803931652747288,0.0,-0.03156449318092742,0.44361137986770477
Modern Data Stack,8,1.0137830146022289,-0.4160789792063971,7,1.200878582745211,,2,8.265787647467038,0.10381073457841636,10.537878787878789,0.5456635718547769,1.2174303097866923
AWS Aurora,1,0.8737208875848157,-0.18690731812521605,1,1.1828202581926515,,0,0.0,-0.014601193194949133,0.0,-0.03156449318092742,1.0334547658413844
Azure AI Services,44,7.939463717618542,2.5468849086363496,7,1.709946677604594,,2,11.769762845849803,0.13730396012425078,1.5054112554112555,0.042286379671600025,13.576059605904044
Robotic Process Automation,97,3.361727757450554,1.5471083177419624,19,0.8914365620199315,,3,3.3908711330423227,0.03838147022036366,1.0089458413926498,-0.058039927782526674,2.996767034548696
Row-Level Security,5,1.3175156241358332,-0.17647962380739007,3,1.0701707097933513,,1,8.593795093795094,0.07588113210347093,7.903409090909091,0.32363965683285,1.409966630645275
SSAS,12,1.4229168740666998,-0.2053927610718298,13,2.086832884097035,,0,0.0,-0.039645228945374394,0.0,-0.10936749867519578,2.9693897241389484
R,93,0.7575391601385523,-2.190535831053862,133,1.4666274742163055,0.5702338274713784,6,1.5939423677402087,-0.04309126070034117,2.1802507836990594,0.2186502993793596,1.1110277450539463
Web Scraping,4,2.7667828106852497,0.21542929081349357,1,0.9363993710691825,,0,0.0,-0.016410504565342876,0.0,-0.06313290437836663,2.5908136838106928
IoT,16,1.0137830146022289,-0.5885905263350563,7,0.6004392913726055,,0,0.0,-0.05424927117719477,0.0,-0.12629716261912385,0.6087151548933462
ELT,37,0.964247698543368,-0.976868509375323,34,1.1995320043837565,0.08055947365061042,1,0.8499357785072071,-0.05231527720686974,0.8781565656565656,-0.05570179845093074,1.1566459745561504
Speech Analytics,5,5.533565621370499,0.6400407355384202,0,0.0,,0,0.0,-0.012973386694460331,0.0,-0.07058619318290403,0.0
Cloud Composer,3,1.3833914053426248,-0.11509835441240504,1,0.6242662473794549,,0,0.0,-0.020099210739385184,0.0,-0.05467356792561411,0.8636045612702308
Dataflow,10,1.8652468386642134,0.028388795096239504,7,1.7675853296586814,,0,0.0,-0.03160627298528137,0.0,-0.0998342787321726,3.296982948215097
AWS Lambda,40,1.516045375717945,-0.2734199277358378,12,0.6157146549495993,,0,0.0,-0.07016947409019629,0.0,-0.19979257147247237,0.9334513553981102
Pub/Sub,14,3.3682573347472604,0.589051388935743,0,0.0,,0,0.0,-0.027828113128324776,0.0,-0.11813528870690376,0.0
TensorRT,10,2.8621891145019824,0.3676225799504611,0,0.0,,0,0.0,-0.025513070211427038,0.0,-0.0998342787321726,0.0
Survival Analysis,2,1.3833914053426248,-0.09397496046140413,4,3.74559748427673,,2,45.11742424242424,0.3118800152962886,,0.0,5.1816273676213855
spaCy,14,5.164661246612466,1.0027231119676006,1,0.49941299790356397,,1,12.031313131313132,0.09864078124044451,2.431818181818182,0.10697002065933234,2.5792989563270896
NLTK,3,1.7173134687011895,-0.020367758451490983,0,0.0,,0,0.0,-0.01803931652747288,0.0,-0.05467356792561411,0.0
Simulation,46,1.7635844243628847,-0.03448971895938843,15,0.7785306549304981,,1,1.2503674154944364,-0.030560194700860195,0.7025252525252526,-0.09210919617540585,1.3730045369244621
MapReduce,2,0.9765115802418528,-0.2220590943841279,3,1.9829633740288566,,0,0.0,-0.01953283606917197,0.0,-0.04463985779303767,1.936386697934635
OAuth2,30,3.1126306620209063,0.752842000929503,5,0.7022995283018868,,2,6.767613636363637,0.08631604743256632,2.258116883116883,0.13415690006615133,2.1859990457152723
LookML,9,3.830930045564192,0.5708585479991588,3,1.7287373004354136,,0,0.0,-0.020920059574305167,0.0,-0.0947091532303139,6.622671665125557
Multi-Armed Bandit,4,3.9060463209674112,0.3905267389825639,0,0.0,,0,0.0,-0.013811285438673418,0.0,-0.06313290437836663,0.0
SLAM,0,0.0,-0.2058524259172998,0,0.0,,0,0.0,-0.008204928091981145,,0.0,0.0
Lidar,1,0.46113046844754163,-0.3734076142248805,0,0.0,,0,0.0,-0.020099210739385184,0.0,-0.03156449318092742,0.0
Apple Silicon,0,0.0,-0.2058524259172998,0,0.0,,0,0.0,-0.008204928091981145,,0.0,0.0
Core ML,12,5.533565621370499,0.9915971508488203,1,0.6242662473794549,,0,0.0,-0.020099210739385184,0.0,-0.10936749867519578,3.454418245080923
Azure AI,69,6.435101593391535,2.7143738328900064,9,1.1363048547805807,,2,6.083248212461696,0.07734346763178448,0.9436906377204886,-0.06247253264066597,7.312237181577053
Copilot Studio,51,5.0394972623195615,1.8682041529023525,2,0.2675426774483378,,1,3.22267316017316,0.01943706032975666,0.6322727272727273,-0.10969266486253998,1.3482805905545439
Workday,30,1.4435388577488262,-0.3048526991902053,23,1.4982389937106917,,1,1.5693017127799738,-0.018352609359616953,1.0901253918495297,-0.021161638727452095,2.1627662056158825
Shopify,19,3.032819619404986,0.5704360421663007,1,0.21609216255442673,,0,0.0,-0.034167189404911764,0.0,-0.13763768659984327,0.6553685501947168
Polars,6,3.6890437475803326,0.4424042644427881,0,0.0,,0,0.0,-0.017406083215267147,0.0,-0.07732490023150973,0.0
LLMOps,38,7.50983905757425,2.272691667000794,2,0.5350853548966756,,1,6.44534632034632,0.058100373071343275,0.8544226044226044,-0.06012197413188799,4.018404897339034
PEFT,31,7.917255427499331,2.1333463318123638,0,0.0,,0,0.0,-0.027009222311196065,0.0,-0.17585279419398428,0.0
Electronic Health Records,10,0.7094314899192948,-0.7738881614201032,75,7.203072085147556,3.1383509456416103,7,16.195998445998445,0.3201942852375484,73.76515151515152,2.256893505558107,5.110086161362313
Stata,0,0.0,-0.6723927193093897,4,1.4045990566037736,,0,0.0,-0.026800594931495246,,0.0,0.0
SPSS,1,0.1729239256678281,-0.7432048216413325,10,2.340998427672956,,0,0.0,-0.03282619720658886,0.0,-0.03156449318092742,0.40481463809542073
GCP Dataproc,0,0.0,-0.5248589696855587,0,0.0,,0,0.0,-0.020920059574305167,,0.0,0.0
Data Contracts,10,2.1282944697578845,0.1328104895342757,3,0.8643686502177068,,0,0.0,-0.02958796504600152,0.0,-0.0998342787321726,1.8396310180904327
Multivariate Analysis,0,0.0,-0.3565558034203691,2,2.4970649895178196,,0,0.0,-0.014211726665996191,,0.0,0.0
Google Tag Manager,57,2.2160180825628935,0.39365713689673915,4,0.21052538553311828,,0,0.0,-0.06928107342573228,0.0,-0.23858308414254822,0.4665280611799147
ArcGIS,2,0.46113046844754163,-0.5281183924563474,0,0.0,,0,0.0,-0.028426822864213743,0.0,-0.04463985779303767,0.0
YOLO,0,0.0,-0.2058524259172998,0,0.0,,0,0.0,-0.008204928091981145,,0.0,0.0
Gurobi,1,0.6384883409273654,-0.274814104767651,0,0.0,,0,0.0,-0.01708066968124456,0.0,-0.03156449318092742,0.0
Health Informatics,6,0.8300348432055749,-0.49219607325120185,48,8.989433962264151,2.8673055099505977,3,13.53522727272727,0.1857296815038011,31.613636363636363,1.1337103958518784,7.461543409374794
Knowledge Representation,23,2.232842268272307,0.25899252554688856,11,1.4456692044576849,,0,0.0,-0.04381819955887636,0.0,-0.1514469157159614,3.2279513056527183
GCP Cloud Functions,11,4.057948122338367,0.6802350175425168,0,0.0,,0,0.0,-0.022472044719758017,0.0,-0.10470924136722752,0.0
Cloud Data Fusion,2,0.9486112493777998,-0.23300065433225003,0,0.0,,0,0.0,-0.019818045548288563,0.0,-0.04463985779303767,0.0
Model Monitoring,33,4.453845500127475,1.316924430067159,3,0.5481362172112287,,1,4.401699926090171,0.036281926754068924,0.9879261363636364,-0.03682217922877763,2.4413140244831273
Model Serving,33,4.935342310952066,1.4710293787743363,5,1.012323644399116,,4,19.51023751023751,0.2724932904582567,4.360501567398119,0.4155625290177217,4.996163714580151
Algorithmic Fairness,38,5.170708859313418,1.654203913865692,7,1.2894679863903495,,4,17.751117734724293,0.2567475525842505,3.7192513368983957,0.35855969507257,6.667463541029615
Model Interpretability,20,4.548136127153835,1.049494611911693,10,3.078573274747997,,3,22.249688667496883,0.2557667816781811,5.578877005347593,0.43970248035619824,14.001770330971654
Claude (Anthropic),192,6.478320727458145,4.556460766914333,12,0.5481362172112287,,4,4.401699926090171,0.07262292888670178,0.6726305609284332,-0.19924976996848376,3.5510022174300033
vLLM,22,6.8908553020840175,1.6191013350869718,0,0.0,,0,0.0,-0.024388320591818703,0.0,-0.1481149401725546,0.0
ONNX,11,3.3201393728222994,0.5099983292327643,0,0.0,,0,0.0,-0.024844325584110507,0.0,-0.10470924136722752,0.0
OpenCV,2,0.7064126325153829,-0.3476637204776882,2,0.9563227619429948,,1,11.519342359767892,0.0955610596205601,31.613636363636363,0.6545090189501455,0.6755584797985328
Pattern Recognition,3,0.7217694288744129,-0.41528622771959767,3,0.9771123872026249,,0,0.0,-0.027828113128324776,0.0,-0.05467356792561411,0.7052498496573528
Neural Network Architectures,6,3.3201393728222994,0.37663717118963447,0,0.0,,0,0.0,-0.01834774352678884,0.0,-0.07732490023150973,0.0
Descriptive Statistics,1,0.5724378229003965,-0.30694192950588983,7,5.424658425504229,,0,0.0,-0.01803931652747288,0.0,-0.03156449318092742,3.1052796590739336
Anaplan,1,0.5355063504552097,-0.3270170785977881,0,0.0,,0,0.0,-0.018651073502876495,0.0,-0.03156449318092742,0.0
AWS Trainium,3,1.7173134687011895,-0.020367758451490983,0,0.0,,0,0.0,-0.01803931652747288,0.0,-0.05467356792561411,0.0
Imitation Learning,4,3.3201393728223,0.3075159225181982,0,0.0,,0,0.0,-0.014980541015971452,0.0,-0.06313290437836663,0.0
Video Processing,4,1.5810187489629997,-0.06517318073451946,0,0.0,,0,0.0,-0.021709914780208655,0.0,-0.06313290437836663,0.0
Apache Pig,0,,0.0,0,,,0,,0.0,,0.0,
Github,162,2.8398235395840157,1.4574461629660838,55,1.3052240441513419,0.21283777782827656,12,6.860516463473169,0.21465627267688311,2.529090909090909,0.39412779886338195,3.7066059650120273
Git,109,1.4639773124499622,-0.5448531083557394,53,0.9636731391585761,-0.18051586677213252,6,2.62819947043248,0.02134048809312155,1.8415710503089142,0.15197805053675845,1.4107956123455907
