skill,F2022,W2023,F2023,W2024,F2024,F2025,W2026
Apple Silicon,0.0229051345676655,0.0214287627568103,0.0249776984834968,0.0206808123423088,0.0111528309602587,0.0,0.0338199650527027
Core ML,0.0687154037029967,0.1044652184394503,0.1248884924174843,0.0827232493692352,0.0594817651213799,0.2086633950307199,0.1972831294740995
Azure AI,0.1221607176942164,0.0937508370610451,0.231935771632471,0.2978036977292468,0.2267742295252611,0.7264577456625063,0.9920523082126148
Copilot Studio,0.0267226569956098,0.0321431441352154,0.1712756467439785,0.2895313727923232,0.2304918398453474,1.4954209977201591,2.784510456005862
Salesforce Data Cloud,0.1412483298339377,0.1553585299868748,0.1248884924174843,0.119948711585391,0.1449868024833636,0.1429730669654932,0.174736486105631
Workday,1.401030731055545,1.655371922963598,1.68064228367529,1.7247797493485544,1.643183761478122,1.750454036091039,1.860098077898653
Shopify,0.202328688681046,0.1633943160206787,0.2105263157894736,0.277122885386938,0.3457377597680211,0.4907453920166931,0.5636660842117129
Panoptic Segmentation,0.1946936438251574,0.1366083625746658,0.0606601248884924,0.0206808123423088,0.1003754786423287,0.0695544650102399,0.0225466433684685
Apache Flink,0.5649933193357511,0.6562558594273163,0.4995539696699375,0.7155561070438847,0.6914755195360422,0.8771590865180262,0.7947691787385153
Polars,0.0076350448558885,0.0053571906892025,0.0214094558429973,0.0454977871530793,0.0223056619205174,0.1661578886355732,0.1521898427371625
LLMOps,0.0,0.0,0.0927743086529884,0.0909955743061587,0.1263987508829324,0.4057343792263997,0.4622061890536046
PEFT,0.0038175224279442,0.0080357860338038,0.0999107939339875,0.103404061711544,0.0780698167218112,0.4327833378414931,0.3663829547376134
Electronic Health Records,1.3704905516319907,1.3687622210912598,1.2667261373773415,1.3028911775654548,1.1450239785865646,1.244252096294293,1.2738853503184713
Stata,1.1719793853788891,1.0660809471513135,1.0526315789473684,0.8396409810977375,0.8401799323394922,0.2898102708759998,0.3551096330533791
SPSS,1.878221034548578,1.840195001741087,1.9803746654772525,1.38561442693469,1.2491170675489796,0.5564357200819197,0.5298461191590103
GCP Dataproc,0.145065852261882,0.1928588648112929,0.1141837644959857,0.1737188236753939,0.1747276850440536,0.1468372039105066,0.2029197903162166
Exploratory Data Analysis,2.500477190303493,2.2875204242895024,2.840321141837645,1.9853579848616452,2.1004498308487305,1.4413230804899726,1.6008116791612648
Data Contracts,0.0267226569956098,0.0321431441352154,0.039250669045495,0.0413616246846176,0.0223056619205174,0.2704895861509332,0.4396595456851361
Multivariate Analysis,0.5764458866195838,0.4071464923793962,0.4067796610169492,0.1819911486123175,0.2899736049667273,0.1352447930754666,0.1014598951581083
Google Tag Manager,0.9505630845581218,0.8437575335494067,0.7885816235504014,1.1374446788269843,1.0818246031450984,1.7581823099810658,2.265937658531086
ArcGIS,0.7596869631609086,1.0017946588808828,1.0347903657448707,0.9595896926831284,0.8662032045800959,0.5796205417519997,0.3945662589481991
YOLO,0.0992555831265508,0.0776792649934374,0.1177520071364852,0.0413616246846176,0.0929402580021562,0.0850110127902932,0.0338199650527027
Gurobi,0.3054017942355411,0.3482173947981678,0.39964317573595,0.1943996360177027,0.3011264359269861,0.3748212836662931,0.1465531818950453
Health Informatics,0.8398549341477382,1.0607237564621113,1.024085637823372,0.7031476196384994,0.702628350496301,0.5255226245218131,0.6538526576855871
Knowledge Representation,1.156709295667112,1.0607237564621113,1.0526315789473684,1.2532572279439136,1.1264359269861333,1.549518914950346,1.482441801476805
GCP Cloud Functions,0.087803015842718,0.1125010044732542,0.0463871543264942,0.0992678992430822,0.1598572437637087,0.2086633950307199,0.2423764162110366
Cloud Data Fusion,0.1259782401221607,0.2678595344601291,0.2033898305084746,0.1654464987384704,0.2527975017658649,0.1313806561304532,0.1860098077898652
